restaurant_id,city,date,sales,temperature,rainfall,num_events,is_holiday,day_of_week,waste
23,Chennai,2024-10-08,55407.22,26.6,7.4,0,0,Tuesday,59.05
12,Bengaluru,2024-08-03,31373.49,25.7,5.3,0,0,Saturday,34.75
4,Mumbai,2024-02-29,29912.56,26.6,0.9,0,0,Thursday,34.69
19,Kolkata,2024-04-12,63149.55,27.0,7.3,0,0,Friday,66.29
5,Mumbai,2024-03-09,41215.71,24.1,0.4,0,0,Saturday,41.98
23,Chennai,2024-10-03,55529.43,33.9,15.0,0,0,Thursday,60.14
5,Mumbai,2024-03-12,36306.73,22.4,8.8,0,0,Tuesday,35.76
18,Kolkata,2024-02-23,22179.41,32.5,1.6,0,0,Friday,22.83
25,Chennai,2024-01-05,36361.17,29.6,4.8,0,0,Friday,39.16
17,Kolkata,2024-11-14,46624.51,22.1,3.0,0,0,Thursday,48.2
16,Kolkata,2024-12-19,48370.95,31.2,8.8,0,0,Thursday,46.76
6,Delhi,2024-12-13,73371.72,28.9,14.2,0,0,Friday,78.0
19,Kolkata,2024-02-08,63120.38,25.0,6.9,0,0,Thursday,65.94
22,Chennai,2024-07-05,16556.29,24.8,9.4,0,0,Friday,25.11
21,Chennai,2024-01-05,22969.72,30.7,2.4,0,0,Friday,24.64
5,Mumbai,2024-01-17,37768.49,30.3,10.9,0,0,Wednesday,42.48
14,Bengaluru,2024-10-11,57384.66,33.8,12.9,0,0,Friday,60.91
25,Chennai,2024-06-11,39274.85,32.7,12.1,0,0,Tuesday,42.51
25,Chennai,2024-11-01,51454.57,24.7,3.3,1,1,Friday,49.79
13,Bengaluru,2024-09-24,54353.49,24.3,11.2,0,0,Tuesday,56.11
6,Delhi,2024-05-02,84214.57,37.5,9.1,0,0,Thursday,85.13
17,Kolkata,2024-06-18,43920.12,22.1,1.1,0,0,Tuesday,44.48
9,Delhi,2024-04-19,76961.89,29.9,12.9,0,0,Friday,81.17
4,Mumbai,2024-03-06,32997.38,22.4,7.7,0,0,Wednesday,32.02
22,Chennai,2024-01-11,15353.05,23.2,1.8,0,0,Thursday,17.96
14,Bengaluru,2024-12-14,64031.4,32.9,8.2,0,0,Saturday,64.43
24,Chennai,2024-12-06,79103.77,29.4,0.4,0,0,Friday,79.55
21,Chennai,2024-04-16,19076.14,25.9,11.3,0,0,Tuesday,21.81
12,Bengaluru,2024-11-12,30943.37,26.9,10.9,1,0,Tuesday,36.61
20,Kolkata,2024-05-17,69366.25,22.3,0.3,0,0,Friday,72.81
5,Mumbai,2024-05-14,33122.54,24.7,6.4,0,0,Tuesday,35.08
17,Kolkata,2024-04-12,40345.86,23.7,10.1,0,0,Friday,42.48
1,Mumbai,2024-10-27,22359.2,28.3,3.4,0,0,Sunday,21.72
18,Kolkata,2024-10-23,21657.75,23.3,0.7,0,0,Wednesday,16.46
14,Bengaluru,2024-09-13,55576.92,30.6,2.3,0,0,Friday,56.42
21,Chennai,2024-03-20,21491.42,33.1,8.8,0,0,Wednesday,26.86
18,Kolkata,2024-10-26,23572.51,31.1,6.6,0,0,Saturday,25.4
8,Delhi,2024-05-02,64365.97,44.2,5.3,0,0,Thursday,66.63
4,Mumbai,2024-09-18,33604.39,29.6,18.9,0,0,Wednesday,39.64
22,Chennai,2024-10-17,17297.86,30.7,8.2,0,0,Thursday,17.78
15,Bengaluru,2024-08-03,21733.05,30.8,1.1,0,0,Saturday,23.6
13,Bengaluru,2024-11-19,47402.59,33.3,2.0,0,0,Tuesday,47.93
2,Mumbai,2024-04-30,30858.25,24.9,8.8,0,0,Tuesday,32.21
8,Delhi,2024-02-13,61223.03,29.7,7.5,0,0,Tuesday,63.1
14,Bengaluru,2024-09-02,55931.92,25.6,6.0,0,0,Monday,57.07
4,Mumbai,2024-02-24,33751.95,30.8,8.0,0,0,Saturday,34.87
25,Chennai,2024-01-11,39534.64,25.3,2.1,0,0,Thursday,37.85
8,Delhi,2024-01-08,77185.13,23.1,11.8,1,0,Monday,78.76
18,Kolkata,2024-10-25,22133.93,28.7,13.4,0,0,Friday,25.46
25,Chennai,2024-04-02,39711.84,29.3,3.2,0,0,Tuesday,40.12
21,Chennai,2024-05-13,22306.52,24.1,1.7,0,0,Monday,24.86
25,Chennai,2024-01-15,46619.01,33.4,3.8,1,0,Monday,48.77
2,Mumbai,2024-10-26,38067.68,24.5,3.1,0,0,Saturday,39.21
17,Kolkata,2024-04-19,39291.38,32.9,10.6,0,0,Friday,42.72
24,Chennai,2024-06-14,68463.57,26.7,0.5,0,0,Friday,69.87
2,Mumbai,2024-10-03,33302.84,28.8,7.3,0,0,Thursday,34.97
1,Mumbai,2024-06-25,20339.75,27.2,67.4,0,0,Tuesday,40.59
25,Chennai,2024-10-10,41807.1,30.1,11.1,0,0,Thursday,46.28
8,Delhi,2024-01-13,83248.62,24.6,9.5,0,0,Saturday,91.34
3,Mumbai,2024-02-24,62838.6,24.6,5.4,0,0,Saturday,66.13
15,Bengaluru,2024-06-07,17579.04,24.3,8.9,0,0,Friday,22.3
12,Bengaluru,2024-03-09,29367.09,33.9,14.2,0,0,Saturday,36.1
10,Delhi,2024-06-19,63370.38,38.7,9.6,0,0,Wednesday,66.6
1,Mumbai,2024-04-01,22473.99,27.1,7.3,0,0,Monday,26.6
16,Kolkata,2024-05-22,55426.66,25.1,1.4,0,0,Wednesday,56.15
13,Bengaluru,2024-12-24,54270.78,24.8,3.2,0,0,Tuesday,57.44
21,Chennai,2024-04-04,21356.33,28.9,0.3,0,0,Thursday,26.02
6,Delhi,2024-05-21,80892.7,35.4,7.9,0,0,Tuesday,77.38
2,Mumbai,2024-06-13,36115.4,27.4,71.8,1,0,Thursday,57.43
3,Mumbai,2024-09-21,66568.95,27.4,71.9,0,0,Saturday,91.73
23,Chennai,2024-04-06,78018.15,31.5,6.8,1,0,Saturday,79.09
12,Bengaluru,2024-02-24,30448.87,26.4,6.7,0,0,Saturday,33.73
9,Delhi,2024-03-29,72270.09,32.4,4.2,0,0,Friday,70.49
4,Mumbai,2024-11-25,32608.6,32.7,3.8,0,0,Monday,31.54
19,Kolkata,2024-06-08,76527.91,28.2,9.6,0,0,Saturday,80.44
15,Bengaluru,2024-08-02,22627.79,22.8,6.2,1,0,Friday,22.29
7,Delhi,2024-09-14,21594.47,22.7,8.6,0,0,Saturday,22.74
15,Bengaluru,2024-07-05,19249.82,24.7,1.9,0,0,Friday,19.27
17,Kolkata,2024-06-23,52386.01,22.4,7.5,0,0,Sunday,51.37
9,Delhi,2024-08-10,85738.51,23.1,2.6,0,0,Saturday,88.2
13,Bengaluru,2024-12-12,48843.17,23.2,0.6,0,0,Thursday,46.29
20,Kolkata,2024-06-27,69581.99,26.1,8.3,0,0,Thursday,73.26
11,Bengaluru,2024-05-15,32006.84,31.8,6.6,0,0,Wednesday,33.34
15,Bengaluru,2024-06-17,16948.87,22.7,3.2,0,0,Monday,14.92
21,Chennai,2024-02-21,19190.76,32.0,4.9,0,0,Wednesday,20.78
20,Kolkata,2024-12-21,74308.74,29.2,8.4,0,0,Saturday,74.88
23,Chennai,2024-07-23,60982.75,32.0,4.4,0,0,Tuesday,64.55
20,Kolkata,2024-12-11,66578.69,25.7,6.2,0,0,Wednesday,70.68
2,Mumbai,2024-11-24,35497.1,29.9,10.7,0,0,Sunday,39.89
13,Bengaluru,2024-11-26,59968.95,31.2,8.5,1,0,Tuesday,61.07
5,Mumbai,2024-10-01,37768.21,29.0,13.7,0,0,Tuesday,43.78
1,Mumbai,2024-06-16,27227.83,29.0,25.6,1,0,Sunday,37.2
22,Chennai,2024-06-01,17970.47,23.4,7.8,0,0,Saturday,19.76
21,Chennai,2024-04-25,21515.66,26.2,13.1,0,0,Thursday,26.03
8,Delhi,2024-01-25,67337.55,28.8,5.5,0,0,Thursday,66.35
14,Bengaluru,2024-01-29,56167.05,24.9,8.6,0,0,Monday,60.21
21,Chennai,2024-04-02,20280.79,28.1,3.8,0,0,Tuesday,20.97
10,Delhi,2024-04-29,63382.9,34.0,10.8,0,0,Monday,64.96
8,Delhi,2024-07-28,80867.9,25.5,2.3,0,0,Sunday,80.06
23,Chennai,2024-06-15,68136.43,26.6,7.0,0,0,Saturday,69.79
16,Kolkata,2024-12-10,50030.75,25.8,7.1,0,0,Tuesday,52.53
19,Kolkata,2024-02-14,63000.8,29.0,9.7,0,0,Wednesday,65.12
9,Delhi,2024-06-19,77657.27,35.5,4.2,0,0,Wednesday,78.66
17,Kolkata,2024-09-08,46967.49,28.7,7.3,0,0,Sunday,47.44
11,Bengaluru,2024-11-15,31288.47,31.8,0.4,0,0,Friday,29.31
17,Kolkata,2024-01-11,39409.59,33.7,4.7,0,0,Thursday,39.51
10,Delhi,2024-03-25,75764.3,23.0,14.2,1,0,Monday,79.54
7,Delhi,2024-01-28,25326.53,25.2,10.8,0,0,Sunday,28.2
1,Mumbai,2024-04-10,22351.59,32.5,3.6,0,0,Wednesday,20.6
7,Delhi,2024-04-15,26295.58,31.2,8.8,1,0,Monday,25.44
14,Bengaluru,2024-04-03,53503.14,22.5,12.1,0,0,Wednesday,62.23
11,Bengaluru,2024-04-18,28908.84,23.4,12.9,0,0,Thursday,34.11
14,Bengaluru,2024-03-21,51187.82,24.9,8.7,0,0,Thursday,56.5
23,Chennai,2024-07-05,58374.45,32.1,4.1,0,0,Friday,62.84
24,Chennai,2024-01-25,76427.19,31.6,12.6,0,0,Thursday,79.73
14,Bengaluru,2024-08-15,68234.61,23.4,0.1,1,1,Thursday,70.04
5,Mumbai,2024-01-02,33139.63,27.5,5.6,0,0,Tuesday,36.0
12,Bengaluru,2024-03-28,28931.02,23.6,6.2,1,0,Thursday,26.23
23,Chennai,2024-05-02,58831.47,24.4,1.6,0,0,Thursday,58.37
5,Mumbai,2024-10-07,32879.24,27.9,1.8,0,0,Monday,31.56
13,Bengaluru,2024-12-14,56183.54,30.2,8.5,0,0,Saturday,59.77
14,Bengaluru,2024-10-26,57853.39,26.8,14.3,0,0,Saturday,62.18
7,Delhi,2024-07-11,18611.75,22.4,8.6,0,0,Thursday,22.97
25,Chennai,2024-09-30,43430.57,32.8,1.1,0,0,Monday,43.53
9,Delhi,2024-05-29,70583.68,35.0,9.1,0,0,Wednesday,74.42
24,Chennai,2024-01-24,76551.68,26.2,5.7,0,0,Wednesday,81.06
23,Chennai,2024-05-27,56609.09,31.3,3.5,0,0,Monday,57.82
16,Kolkata,2024-07-25,52528.1,28.0,11.4,0,0,Thursday,55.15
13,Bengaluru,2024-02-14,47597.14,31.2,9.8,0,0,Wednesday,52.88
24,Chennai,2024-07-23,69540.35,23.5,3.2,0,0,Tuesday,69.93
6,Delhi,2024-10-18,78719.77,29.7,11.6,0,0,Friday,83.77
19,Kolkata,2024-03-02,85970.67,30.6,12.2,0,0,Saturday,90.03
20,Kolkata,2024-08-10,74299.12,32.1,7.6,0,0,Saturday,78.95
21,Chennai,2024-05-03,20969.84,32.3,4.8,0,0,Friday,23.99
20,Kolkata,2024-09-14,76194.62,29.1,2.8,0,0,Saturday,76.28
20,Kolkata,2024-02-29,72428.74,24.8,7.5,0,0,Thursday,76.14
18,Kolkata,2024-07-11,22061.96,25.2,7.6,0,0,Thursday,25.07
4,Mumbai,2024-04-15,32309.66,30.4,9.2,0,0,Monday,36.16
16,Kolkata,2024-05-31,48208.67,32.8,14.9,0,0,Friday,51.56
6,Delhi,2024-04-06,83936.48,33.2,10.1,0,0,Saturday,81.91
17,Kolkata,2024-11-05,39974.37,32.9,8.0,0,0,Tuesday,41.15
18,Kolkata,2024-09-11,21974.66,28.7,4.2,0,0,Wednesday,25.31
14,Bengaluru,2024-09-10,51932.22,25.7,4.4,0,0,Tuesday,54.72
19,Kolkata,2024-05-03,74766.7,28.8,9.6,0,0,Friday,80.5
25,Chennai,2024-06-10,51722.2,25.4,5.9,1,0,Monday,51.7
23,Chennai,2024-11-02,59337.51,31.8,4.0,0,0,Saturday,59.41
23,Chennai,2024-02-01,54528.45,26.0,7.1,0,0,Thursday,58.21
3,Mumbai,2024-03-14,54326.98,26.1,0.4,0,0,Thursday,53.83
10,Delhi,2024-11-17,65364.32,26.0,4.5,0,0,Sunday,68.18
25,Chennai,2024-03-17,42518.42,28.4,0.8,0,0,Sunday,43.35
14,Bengaluru,2024-01-22,54053.95,30.1,6.1,0,0,Monday,49.53
16,Kolkata,2024-06-13,55161.26,33.3,3.7,0,0,Thursday,54.52
23,Chennai,2024-05-10,59565.26,30.8,11.6,0,0,Friday,63.04
4,Mumbai,2024-05-24,31326.75,25.2,0.1,0,0,Friday,30.19
16,Kolkata,2024-10-01,47357.64,29.1,11.0,0,0,Tuesday,50.87
22,Chennai,2024-05-15,14947.07,25.3,13.3,0,0,Wednesday,20.64
2,Mumbai,2024-06-30,35881.66,27.1,36.1,0,0,Sunday,46.31
1,Mumbai,2024-01-27,26606.78,29.2,2.1,0,0,Saturday,24.93
12,Bengaluru,2024-03-13,27000.71,25.4,13.1,0,0,Wednesday,30.67
16,Kolkata,2024-05-07,47348.59,33.1,9.0,0,0,Tuesday,49.4
19,Kolkata,2024-10-29,88417.5,29.8,8.7,1,0,Tuesday,91.55
4,Mumbai,2024-07-23,33306.22,29.2,23.5,0,0,Tuesday,40.01
15,Bengaluru,2024-10-06,20026.08,32.3,13.2,0,0,Sunday,24.17
8,Delhi,2024-06-15,72908.26,44.5,9.0,0,0,Saturday,74.12
22,Chennai,2024-01-25,15116.27,30.7,7.0,0,0,Thursday,17.88
4,Mumbai,2024-05-03,28722.8,29.8,7.9,0,0,Friday,31.71
22,Chennai,2024-10-12,17240.18,32.3,9.8,0,0,Saturday,21.47
2,Mumbai,2024-03-12,30031.29,27.5,12.8,0,0,Tuesday,31.11
9,Delhi,2024-09-23,80768.97,28.2,13.4,0,0,Monday,81.72
9,Delhi,2024-12-24,77125.22,32.6,0.5,0,0,Tuesday,76.61
17,Kolkata,2024-12-19,45061.36,26.0,9.3,0,0,Thursday,46.53
14,Bengaluru,2024-05-27,50002.43,33.7,4.8,0,0,Monday,53.3
15,Bengaluru,2024-05-20,18185.06,24.3,5.1,0,0,Monday,22.1
22,Chennai,2024-11-18,17368.33,24.4,9.4,0,0,Monday,19.56
20,Kolkata,2024-10-06,72745.75,33.8,10.2,0,0,Sunday,77.26
9,Delhi,2024-10-06,108241.82,30.9,14.4,1,0,Sunday,112.72
1,Mumbai,2024-11-22,20532.54,22.2,4.4,0,0,Friday,24.17
3,Mumbai,2024-11-03,66654.68,33.7,9.4,0,0,Sunday,71.57
24,Chennai,2024-05-20,75460.41,25.3,6.3,0,0,Monday,77.16
20,Kolkata,2024-01-29,86193.23,31.6,12.5,1,0,Monday,87.89
6,Delhi,2024-02-10,84741.53,32.1,4.0,0,0,Saturday,83.73
9,Delhi,2024-03-20,76709.19,25.1,7.1,0,0,Wednesday,75.74
2,Mumbai,2024-06-17,33656.1,27.2,39.7,0,0,Monday,44.26
18,Kolkata,2024-09-20,20199.04,24.6,1.9,0,0,Friday,25.77
21,Chennai,2024-08-01,21040.67,24.6,3.8,0,0,Thursday,21.3
2,Mumbai,2024-08-07,29233.04,27.8,21.0,0,0,Wednesday,36.03
25,Chennai,2024-10-14,39692.72,32.9,3.4,0,0,Monday,39.67
5,Mumbai,2024-08-27,32509.55,31.4,45.2,0,0,Tuesday,48.29
24,Chennai,2024-01-04,79116.58,27.9,4.0,0,0,Thursday,82.2
14,Bengaluru,2024-03-27,69529.1,29.5,6.6,1,0,Wednesday,72.34
2,Mumbai,2024-05-05,33637.46,28.7,6.8,0,0,Sunday,38.64
13,Bengaluru,2024-12-16,51339.27,27.5,6.7,0,0,Monday,53.35
21,Chennai,2024-10-05,24878.56,29.4,14.1,0,0,Saturday,31.1
7,Delhi,2024-03-11,22345.94,32.8,13.2,0,0,Monday,22.75
11,Bengaluru,2024-06-15,34280.88,30.0,11.4,0,0,Saturday,35.35
8,Delhi,2024-03-05,71045.98,23.2,2.6,0,0,Tuesday,74.63
16,Kolkata,2024-08-06,53334.17,23.8,1.4,0,0,Tuesday,52.21
10,Delhi,2024-11-22,62558.76,31.8,5.5,0,0,Friday,61.46
6,Delhi,2024-03-27,77287.23,23.5,8.6,0,0,Wednesday,78.29
7,Delhi,2024-09-26,18577.3,25.1,0.8,0,0,Thursday,20.59
10,Delhi,2024-08-16,62797.23,23.6,2.7,0,0,Friday,61.68
21,Chennai,2024-07-27,22797.56,27.6,2.2,0,0,Saturday,20.49
12,Bengaluru,2024-10-24,27025.7,32.6,13.7,0,0,Thursday,28.98
23,Chennai,2024-10-12,69731.92,23.4,8.0,0,0,Saturday,69.43
24,Chennai,2024-05-19,84940.19,33.5,0.4,0,0,Sunday,89.36
2,Mumbai,2024-02-01,29384.73,33.7,11.7,0,0,Thursday,35.6
4,Mumbai,2024-08-07,28714.28,28.5,58.8,0,0,Wednesday,45.74
23,Chennai,2024-10-15,50789.9,24.4,10.5,0,0,Tuesday,54.11
1,Mumbai,2024-05-01,20178.85,27.3,5.5,0,0,Wednesday,20.01
21,Chennai,2024-06-24,26175.84,22.4,2.2,1,0,Monday,24.34
5,Mumbai,2024-04-12,38343.68,24.5,6.8,0,0,Friday,40.52
6,Delhi,2024-06-03,83125.13,39.7,2.6,0,0,Monday,85.81
8,Delhi,2024-05-15,71703.59,40.4,6.0,0,0,Wednesday,70.88
6,Delhi,2024-12-09,74298.55,27.8,12.4,0,0,Monday,78.32
21,Chennai,2024-01-23,19317.28,29.0,0.5,0,0,Tuesday,21.17
21,Chennai,2024-07-02,19120.55,33.3,8.9,0,0,Tuesday,21.99
7,Delhi,2024-05-17,18542.18,41.2,8.8,0,0,Friday,20.47
2,Mumbai,2024-07-26,33231.23,25.4,70.3,0,0,Friday,53.88
7,Delhi,2024-11-22,20685.72,26.0,8.4,0,0,Friday,23.94
23,Chennai,2024-08-31,67437.13,27.6,8.6,0,0,Saturday,72.07
24,Chennai,2024-06-15,79954.9,33.8,7.1,0,0,Saturday,81.55
10,Delhi,2024-01-06,76094.82,24.4,0.1,0,0,Saturday,78.4
4,Mumbai,2024-11-05,40820.5,26.5,2.9,1,0,Tuesday,43.19
2,Mumbai,2024-06-18,32035.69,29.6,71.1,0,0,Tuesday,53.46
14,Bengaluru,2024-06-09,70583.26,27.5,14.8,1,0,Sunday,76.23
17,Kolkata,2024-02-28,38858.61,26.2,1.9,0,0,Wednesday,38.96
4,Mumbai,2024-12-02,34236.54,26.4,6.8,0,0,Monday,35.94
9,Delhi,2024-01-21,78322.1,28.6,11.2,0,0,Sunday,81.31
6,Delhi,2024-02-07,84288.83,29.0,13.6,0,0,Wednesday,90.62
4,Mumbai,2024-12-22,34162.16,31.3,7.5,0,0,Sunday,37.54
25,Chennai,2024-11-07,45652.94,33.7,7.7,1,0,Thursday,46.77
8,Delhi,2024-10-30,71316.66,24.1,10.8,0,0,Wednesday,73.94
5,Mumbai,2024-12-22,38648.39,27.4,1.5,0,0,Sunday,38.84
1,Mumbai,2024-02-21,21255.71,27.9,0.8,0,0,Wednesday,20.73
19,Kolkata,2024-03-06,70117.98,26.8,2.6,0,0,Wednesday,71.57
13,Bengaluru,2024-05-25,56414.31,27.9,1.3,0,0,Saturday,56.2
2,Mumbai,2024-04-13,38289.9,27.0,9.9,0,0,Saturday,40.11
12,Bengaluru,2024-09-30,26463.15,23.9,13.9,0,0,Monday,29.05
10,Delhi,2024-05-14,62507.49,44.6,7.1,0,0,Tuesday,65.53
8,Delhi,2024-06-05,65575.18,37.1,1.5,0,0,Wednesday,64.84
15,Bengaluru,2024-01-23,17411.92,26.5,1.8,0,0,Tuesday,17.7
9,Delhi,2024-04-17,68240.14,32.6,1.2,0,0,Wednesday,69.49
6,Delhi,2024-01-29,72022.66,27.4,9.3,0,0,Monday,75.39
21,Chennai,2024-11-01,25402.43,24.3,4.6,1,1,Friday,26.97
3,Mumbai,2024-05-13,55020.01,28.8,9.0,0,0,Monday,56.94
17,Kolkata,2024-05-06,41319.09,33.6,14.4,0,0,Monday,49.62
12,Bengaluru,2024-01-29,27567.88,22.3,10.4,0,0,Monday,28.65
16,Kolkata,2024-10-07,50723.19,25.8,14.6,0,0,Monday,58.88
15,Bengaluru,2024-05-22,20185.6,24.6,3.0,0,0,Wednesday,23.27
25,Chennai,2024-03-06,43162.08,29.5,1.4,1,0,Wednesday,43.42
2,Mumbai,2024-02-29,30767.76,27.4,4.2,0,0,Thursday,34.77
1,Mumbai,2024-07-07,28682.56,31.5,59.1,1,0,Sunday,43.22
13,Bengaluru,2024-10-02,47402.91,28.9,8.0,0,1,Wednesday,53.13
17,Kolkata,2024-08-03,52534.16,28.2,8.9,0,0,Saturday,52.19
1,Mumbai,2024-08-16,21274.58,26.1,43.7,0,0,Friday,32.95
8,Delhi,2024-11-21,72305.5,28.7,8.8,0,0,Thursday,77.72
3,Mumbai,2024-11-05,55761.3,24.9,10.3,0,0,Tuesday,57.93
11,Bengaluru,2024-04-05,28648.91,28.8,3.8,0,0,Friday,25.85
8,Delhi,2024-10-24,62614.85,30.8,4.6,0,0,Thursday,64.38
25,Chennai,2024-10-27,43683.51,29.8,1.0,0,0,Sunday,46.73
6,Delhi,2024-03-16,98751.58,23.3,7.9,1,0,Saturday,100.52
22,Chennai,2024-12-11,18365.21,23.8,3.0,1,0,Wednesday,20.77
3,Mumbai,2024-03-10,62851.58,31.9,6.2,0,0,Sunday,63.68
5,Mumbai,2024-01-24,38668.48,24.5,13.3,0,0,Wednesday,39.14
20,Kolkata,2024-09-29,70392.74,22.8,7.1,0,0,Sunday,72.41
12,Bengaluru,2024-11-24,31752.51,32.2,10.8,0,0,Sunday,35.8
4,Mumbai,2024-01-31,29754.56,31.8,10.8,0,0,Wednesday,32.87
12,Bengaluru,2024-06-27,27046.86,22.6,7.3,0,0,Thursday,29.46
17,Kolkata,2024-02-08,43819.32,26.7,0.4,0,0,Thursday,44.84
7,Delhi,2024-01-13,25398.62,33.4,7.5,0,0,Saturday,27.02
12,Bengaluru,2024-05-10,25901.61,30.7,7.7,0,0,Friday,29.26
23,Chennai,2024-01-24,58669.12,33.1,13.2,0,0,Wednesday,62.94
23,Chennai,2024-11-28,52074.1,28.3,3.3,0,0,Thursday,53.31
10,Delhi,2024-01-05,67638.42,24.1,6.4,0,0,Friday,67.25
15,Bengaluru,2024-02-02,18772.68,31.0,5.4,0,0,Friday,20.67
24,Chennai,2024-12-27,71715.33,26.5,0.1,0,0,Friday,71.4
6,Delhi,2024-11-10,94154.8,24.3,9.0,0,0,Sunday,96.41
17,Kolkata,2024-10-09,46552.42,32.5,7.7,0,0,Wednesday,48.95
20,Kolkata,2024-11-19,64219.46,30.2,13.0,0,0,Tuesday,67.98
5,Mumbai,2024-06-17,36689.37,28.7,73.9,0,0,Monday,57.57
18,Kolkata,2024-06-02,23401.19,27.7,7.7,0,0,Sunday,27.91
12,Bengaluru,2024-05-23,24178.06,30.8,14.4,0,0,Thursday,27.07
1,Mumbai,2024-06-05,23157.97,30.4,56.0,0,0,Wednesday,43.69
8,Delhi,2024-01-15,68321.38,32.2,0.7,0,0,Monday,71.46
22,Chennai,2024-07-14,19030.65,27.7,9.1,0,0,Sunday,21.28
10,Delhi,2024-04-21,67578.51,23.0,3.4,0,0,Sunday,63.53
9,Delhi,2024-01-16,81178.56,26.0,1.8,0,0,Tuesday,81.34
13,Bengaluru,2024-07-01,57670.95,22.6,6.5,0,0,Monday,58.12
14,Bengaluru,2024-08-18,65548.54,32.3,11.6,0,0,Sunday,69.41
20,Kolkata,2024-10-07,65880.41,33.2,14.4,0,0,Monday,68.94
14,Bengaluru,2024-01-09,58603.73,33.8,14.4,0,0,Tuesday,60.56
7,Delhi,2024-06-25,21195.85,39.2,5.6,0,0,Tuesday,23.2
8,Delhi,2024-09-20,72661.68,29.1,9.2,1,0,Friday,77.33
16,Kolkata,2024-05-20,54971.06,33.4,2.9,0,0,Monday,54.36
13,Bengaluru,2024-03-20,61788.57,28.0,5.5,1,0,Wednesday,64.51
9,Delhi,2024-10-05,87216.41,23.9,1.1,0,0,Saturday,86.0
16,Kolkata,2024-11-15,46610.76,32.2,2.8,0,0,Friday,46.99
22,Chennai,2024-03-03,20238.33,30.3,9.0,1,0,Sunday,22.9
9,Delhi,2024-04-27,85056.95,28.8,12.1,0,0,Saturday,84.59
3,Mumbai,2024-04-25,65577.81,31.4,1.5,1,0,Thursday,69.44
22,Chennai,2024-03-26,16657.73,22.3,1.0,0,0,Tuesday,16.55
25,Chennai,2024-11-10,43976.72,31.4,13.0,0,0,Sunday,48.09
12,Bengaluru,2024-09-15,30239.32,26.6,5.6,0,0,Sunday,30.36
25,Chennai,2024-04-20,41840.41,22.1,9.2,0,0,Saturday,42.35
3,Mumbai,2024-01-25,59036.59,27.1,14.1,0,0,Thursday,64.25
16,Kolkata,2024-06-11,53128.22,25.6,2.8,0,0,Tuesday,53.71
20,Kolkata,2024-10-23,64177.88,23.3,4.2,0,0,Wednesday,66.11
12,Bengaluru,2024-06-13,24000.67,32.7,14.8,0,0,Thursday,29.23
13,Bengaluru,2024-02-06,55602.75,31.1,14.0,0,0,Tuesday,60.01
22,Chennai,2024-04-08,15514.11,32.2,1.8,0,0,Monday,16.44
25,Chennai,2024-10-05,58623.2,22.8,14.2,1,0,Saturday,62.18
6,Delhi,2024-08-19,76885.83,25.7,6.9,0,0,Monday,78.68
2,Mumbai,2024-07-02,31529.54,29.9,30.3,0,0,Tuesday,39.41
9,Delhi,2024-06-08,94778.76,36.3,5.2,0,0,Saturday,98.78
22,Chennai,2024-07-09,16291.77,22.1,11.9,0,0,Tuesday,18.68
23,Chennai,2024-06-19,57098.13,29.6,14.9,0,0,Wednesday,62.66
14,Bengaluru,2024-10-02,54925.06,31.6,7.5,0,1,Wednesday,58.25
13,Bengaluru,2024-05-13,50473.9,26.5,5.2,0,0,Monday,54.32
14,Bengaluru,2024-03-11,56110.42,27.8,7.2,0,0,Monday,60.12
4,Mumbai,2024-06-10,29513.15,25.0,78.4,0,0,Monday,52.92
18,Kolkata,2024-11-08,19382.08,29.3,14.2,0,0,Friday,22.27
7,Delhi,2024-11-23,25024.7,26.2,11.9,0,0,Saturday,27.97
18,Kolkata,2024-12-15,27831.18,33.8,3.9,1,0,Sunday,24.86
3,Mumbai,2024-10-19,61676.79,24.3,0.5,0,0,Saturday,65.28
3,Mumbai,2024-01-21,59796.14,32.4,14.8,0,0,Sunday,62.28
8,Delhi,2024-06-02,77217.83,37.1,9.5,0,0,Sunday,75.87
14,Bengaluru,2024-06-25,55488.19,27.2,7.3,0,0,Tuesday,56.76
6,Delhi,2024-05-01,78728.11,43.4,0.8,0,0,Wednesday,81.49
12,Bengaluru,2024-04-07,32460.84,29.0,7.8,1,0,Sunday,33.72
1,Mumbai,2024-12-17,23606.92,26.0,7.0,1,0,Tuesday,27.16
5,Mumbai,2024-02-17,40442.62,24.0,9.5,0,0,Saturday,42.91
11,Bengaluru,2024-09-02,28159.69,25.9,3.8,0,0,Monday,28.66
13,Bengaluru,2024-11-24,65691.79,28.8,9.6,0,0,Sunday,70.59
12,Bengaluru,2024-11-13,26399.18,28.4,10.1,0,0,Wednesday,31.48
2,Mumbai,2024-12-01,31913.79,23.8,8.3,0,0,Sunday,36.5
13,Bengaluru,2024-03-02,64988.0,25.7,3.6,0,0,Saturday,66.66
18,Kolkata,2024-06-04,21944.77,32.7,5.7,0,0,Tuesday,23.78
2,Mumbai,2024-07-14,37281.6,30.2,27.2,0,0,Sunday,49.59
7,Delhi,2024-05-02,21477.41,43.6,1.6,0,0,Thursday,20.84
8,Delhi,2024-02-23,60055.07,25.2,0.3,0,0,Friday,61.48
11,Bengaluru,2024-06-02,35958.76,28.5,2.6,0,0,Sunday,36.93
12,Bengaluru,2024-07-26,27173.71,26.9,13.6,0,0,Friday,32.26
